DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	0.145357	14	5	1	4	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.145589	14	5	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.145643	14	5	2	5	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.145821	14	5	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.145875	14	5	3	4	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.146089	14	6	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.146161	14	6	0	5	4	1	1	0	3929	17	0	11.127 	0	0.276073
DL	0.146321	14	6	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.146375	14	6	1	4	3	1	1	0	2949	17	0	11.127 	1	0.193762
DL	0.146589	14	6	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.146625	14	6	2	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.146821	14	6	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.146839	14	6	3	4	1	1	1	0	983	17	0	11.127 	0	0.09483
DL	0.147089	14	7	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.147143	14	7	0	5	3	1	1	0	2949	17	1	11.127 	0	0
UL	0.147196	14	7	0	8	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.147321	14	7	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.147393	14	7	1	4	4	1	1	0	3929	17	0	11.127 	0	0.276073
DL	0.147589	14	7	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.147679	14	7	2	5	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.147821	14	7	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.147857	14	7	3	4	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.148089	14	8	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.148125	14	8	0	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.148321	14	8	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.148357	14	8	1	4	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.148589	14	8	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.148643	14	8	2	5	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.148821	14	8	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.148875	14	8	3	4	3	1	1	0	2949	17	0	11.127 	1	0.193762
DL	0.149089	14	9	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.149161	14	9	0	5	4	1	1	0	3929	17	0	11.127 	1	0.276073
DL	0.149321	14	9	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.149375	14	9	1	4	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.149589	14	9	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.149643	14	9	2	5	3	1	1	0	2949	17	1	11.127 	0	0
UL	0.149679	14	9	2	8	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.149821	14	9	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.149893	14	9	3	4	4	1	1	0	3929	17	1	11.127 	0	0
DL	0.150089	15	0	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.150143	15	0	0	5	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.150321	15	0	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.150411	15	0	1	4	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.150589	15	0	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.150679	15	0	2	5	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.150821	15	0	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.150857	15	0	3	4	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.151089	15	1	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.151125	15	1	0	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.151321	15	1	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.151357	15	1	1	4	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.151589	15	1	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.151643	15	1	2	5	3	1	1	0	2949	17	0	11.127 	1	0.193762
DL	0.151821	15	1	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.151875	15	1	3	4	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.152089	15	2	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.152161	15	2	0	5	4	1	1	0	3929	17	0	11.127 	0	0.276073
DL	0.152321	15	2	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.152375	15	2	1	4	3	1	1	0	2949	17	1	11.127 	0	0
UL	0.152429	15	2	1	7	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.152589	15	2	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.152625	15	2	2	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.152821	15	2	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.152839	15	2	3	4	1	1	1	0	983	17	0	11.127 	0	0.09483
DL	0.153089	15	3	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.153143	15	3	0	5	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.153321	15	3	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.153393	15	3	1	4	4	1	1	0	3929	17	0	11.127 	0	0.276073
DL	0.153589	15	3	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.153679	15	3	2	5	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.153821	15	3	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.153857	15	3	3	4	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.154089	15	4	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.154125	15	4	0	5	2	1	1	0	1966	17	0	11.127 	1	0.149161
DL	0.154321	15	4	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.154357	15	4	1	4	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.154589	15	4	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.154643	15	4	2	5	3	1	1	0	2949	17	0	11.127 	1	0.193762
DL	0.154821	15	4	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.154857	15	4	3	4	2	1	1	0	1966	17	1	11.127 	0	0
UL	0.154911	15	4	3	6	3	1	1	0	2949	17	0	11.127 	1	0.193762
DL	0.155089	15	5	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.155161	15	5	0	5	4	1	1	0	3929	17	0	11.127 	0	0.276073
DL	0.155321	15	5	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.155375	15	5	1	4	3	1	1	0	2949	17	1	11.127 	0	0
UL	0.155429	15	5	1	7	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.155589	15	5	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.155643	15	5	2	5	3	1	1	0	2949	17	1	11.127 	0	0
UL	0.155679	15	5	2	8	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.155821	15	5	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.155839	15	5	3	4	1	1	1	0	983	17	0	11.127 	0	0.09483
DL	0.156089	15	6	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.156143	15	6	0	5	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.156321	15	6	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.156393	15	6	1	4	4	1	1	0	3929	17	0	11.127 	0	0.276073
DL	0.156589	15	6	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.156679	15	6	2	5	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.156821	15	6	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.156857	15	6	3	4	2	1	1	0	1966	17	0	11.127 	1	0.149161
DL	0.157089	15	7	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.157125	15	7	0	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.157321	15	7	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.157357	15	7	1	4	2	1	1	0	1966	17	0	11.127 	1	0.149161
DL	0.157589	15	7	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.157625	15	7	2	5	2	1	1	0	1966	17	1	11.127 	0	0
UL	0.157679	15	7	2	7	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.157821	15	7	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.157875	15	7	3	4	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.158089	15	8	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.158125	15	8	0	5	2	1	1	0	1966	17	1	11.127 	0	0
UL	0.158196	15	8	0	7	4	1	1	0	3929	17	0	11.127 	1	0.276073
DL	0.158321	15	8	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.158375	15	8	1	4	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.158589	15	8	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.158625	15	8	2	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.158821	15	8	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.158893	15	8	3	4	4	1	1	0	3929	17	1	11.127 	0	0
DL	0.159089	15	9	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.159143	15	9	0	5	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.159321	15	9	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.159411	15	9	1	4	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.159589	15	9	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.159679	15	9	2	5	5	1	1	0	4913	17	0	11.127 	1	0.314022
DL	0.159821	15	9	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.159857	15	9	3	4	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.160089	16	0	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.160125	16	0	0	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.160321	16	0	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.160411	16	0	1	4	5	1	1	0	4913	17	1	11.127 	0	0
DL	0.160589	16	0	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.160643	16	0	2	5	3	1	1	0	2949	17	0	11.127 	1	0.193762
DL	0.160821	16	0	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.160929	16	0	3	4	6	1	1	0	5896	17	0	11.127 	0	0.349981
DL	0.161089	16	1	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.161196	16	1	0	5	6	1	1	0	5896	17	0	11.127 	0	0.349981
DL	0.161321	16	1	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.161375	16	1	1	4	3	1	1	0	2949	17	1	11.127 	0	0
DL	0.161589	16	1	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.161625	16	1	2	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.161821	16	1	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.161893	16	1	3	4	4	1	1	0	3929	17	0	11.127 	0	0.276073
DL	0.162089	16	2	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.162179	16	2	0	5	5	1	1	0	4913	17	0	11.127 	1	0.314022
DL	0.162321	16	2	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.162375	16	2	1	4	3	1	1	0	2949	17	0	11.127 	1	0.193762
DL	0.162589	16	2	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.162625	16	2	2	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.162821	16	2	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.162911	16	2	3	4	5	1	1	0	4913	17	1	11.127 	0	0
DL	0.163089	16	3	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.163143	16	3	0	5	3	1	1	0	2949	17	1	11.127 	0	0
UL	0.163179	16	3	0	8	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.163321	16	3	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.163411	16	3	1	4	5	1	1	0	4913	17	0	11.127 	1	0.314022
DL	0.163589	16	3	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.163696	16	3	2	5	6	1	1	0	5896	17	0	11.127 	1	0.349981
DL	0.163821	16	3	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.163875	16	3	3	4	3	1	1	0	2949	17	0	11.127 	1	0.193762
DL	0.164089	16	4	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.164179	16	4	0	5	5	1	1	0	4913	17	1	11.127 	0	0
DL	0.164321	16	4	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.164429	16	4	1	4	6	1	1	0	5896	17	1	11.127 	0	0
DL	0.164589	16	4	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.164643	16	4	2	5	3	1	1	0	2949	17	1	11.127 	0	0
UL	0.164714	16	4	2	8	4	1	1	0	3929	17	0	11.127 	0	0.276073
DL	0.164821	16	4	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.164946	16	4	3	4	7	1	1	0	6879	17	0	11.127 	0	0.0105172
DL	0.165089	16	5	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.165196	16	5	0	5	6	1	1	0	5896	17	0	11.127 	1	0.349981
DL	0.165321	16	5	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.165339	16	5	1	4	1	1	1	0	983	17	0	11.127 	0	0.09483
DL	0.165589	16	5	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.165625	16	5	2	5	2	1	1	0	1966	17	0	11.127 	1	0.149161
DL	0.165821	16	5	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.165929	16	5	3	4	6	1	1	0	5896	17	1	11.127 	0	0
DL	0.166089	16	6	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.166179	16	6	0	5	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.166321	16	6	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.166357	16	6	1	4	2	1	1	0	1966	17	1	11.127 	0	0
UL	0.166482	16	6	1	6	7	1	1	0	6879	17	0	11.127 	0	0.0105172
DL	0.166589	16	6	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.166679	16	6	2	5	5	1	1	0	4913	17	0	11.127 	1	0.314022
DL	0.166821	16	6	3	1	3	1	1	0	2743	16	0	11.127	0	0
DL	0.167089	16	7	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.167125	16	7	0	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.167321	16	7	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.167411	16	7	1	4	5	1	1	0	4913	17	1	11.127 	0	0
DL	0.167589	16	7	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.167696	16	7	2	5	6	1	1	0	5896	17	0	11.127 	0	0.349981
DL	0.167821	16	7	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.167964	16	7	3	4	8	1	1	0	7859	17	0	11.127 	0	0.446939
DL	0.168089	16	8	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.168179	16	8	0	5	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.168321	16	8	1	1	3	1	1	0	2743	16	0	11.127	0	0
DL	0.168589	16	8	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.168625	16	8	2	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.168821	16	8	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.168893	16	8	3	4	4	1	1	0	3929	17	0	11.127 	0	0.276073
DL	0.169089	16	9	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.169196	16	9	0	5	6	1	1	0	5896	17	0	11.127 	0	0.349981
DL	0.169321	16	9	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.169375	16	9	1	4	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.169589	16	9	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.169625	16	9	2	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.169821	16	9	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.169839	16	9	3	4	1	1	1	0	983	17	0	11.127 	0	0.09483
DL	0.170089	17	0	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.170125	17	0	0	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.170321	17	0	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.170375	17	0	1	4	3	1	1	0	2949	17	0	11.127 	1	0.193762
DL	0.170589	17	0	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.170679	17	0	2	5	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.170821	17	0	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.170893	17	0	3	4	4	1	1	0	3929	17	0	11.127 	0	0.276073
DL	0.171089	17	1	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.171143	17	1	0	5	3	1	1	0	2949	17	1	11.127 	0	0
UL	0.171179	17	1	0	8	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.171321	17	1	1	1	3	1	1	0	2743	16	0	11.127	0	0
DL	0.171589	17	1	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.171625	17	1	2	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.171821	17	1	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.171911	17	1	3	4	5	1	1	0	4913	17	0	11.127 	1	0.314022
DL	0.172089	17	2	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.172214	17	2	0	5	7	1	1	0	6879	17	0	11.127 	0	0.0105172
DL	0.172321	17	2	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.172375	17	2	1	4	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.172589	17	2	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.172679	17	2	2	5	5	1	1	0	4913	17	1	11.127 	0	0
DL	0.172821	17	2	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.172839	17	2	3	4	1	1	1	0	983	17	0	11.127 	1	0.09483
DL	0.173089	17	3	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.173179	17	3	0	5	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.173321	17	3	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.173429	17	3	1	4	6	1	1	0	5896	17	0	11.127 	1	0.349981
DL	0.173589	17	3	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.173607	17	3	2	5	1	1	1	0	983	17	1	11.127 	0	0
UL	0.173679	17	3	2	6	4	1	1	0	3929	17	0	11.127 	0	0.276073
DL	0.173821	17	3	3	1	3	1	1	0	2743	16	0	11.127	0	0
DL	0.174089	17	4	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.174196	17	4	0	5	6	1	1	0	5896	17	1	11.127 	0	0
DL	0.174321	17	4	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.174393	17	4	1	4	4	1	1	0	3929	17	0	11.127 	0	0.276073
DL	0.174589	17	4	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.174696	17	4	2	5	6	1	1	0	5896	17	0	11.127 	1	0.349981
DL	0.174821	17	4	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.174929	17	4	3	4	6	1	1	0	5896	17	0	11.127 	0	0.349981
DL	0.175089	17	5	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.175143	17	5	0	5	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.175321	17	5	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.175429	17	5	1	4	6	1	1	0	5896	17	1	11.127 	0	0
DL	0.175589	17	5	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.175625	17	5	2	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.175821	17	5	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.175893	17	5	3	4	4	1	1	0	3929	17	0	11.127 	0	0.276073
DL	0.176089	17	6	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.176179	17	6	0	5	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.176321	17	6	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.176375	17	6	1	4	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.176589	17	6	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.176625	17	6	2	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.176821	17	6	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.176839	17	6	3	4	1	1	1	0	983	17	0	11.127 	0	0.09483
DL	0.177089	17	7	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.177125	17	7	0	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.177321	17	7	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.177375	17	7	1	4	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.177589	17	7	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.177679	17	7	2	5	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.177821	17	7	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.177893	17	7	3	4	4	1	1	0	3929	17	0	11.127 	0	0.276073
DL	0.178089	17	8	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.178125	17	8	0	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.178321	17	8	1	1	3	1	1	0	2743	16	0	11.127	0	0
DL	0.178589	17	8	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.178625	17	8	2	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.178821	17	8	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.178911	17	8	3	4	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.179089	17	9	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.179214	17	9	0	5	7	1	1	0	6879	17	0	11.127 	1	0.0105172
DL	0.179321	17	9	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.179375	17	9	1	4	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.179589	17	9	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.179625	17	9	2	5	2	1	1	0	1966	17	0	11.127 	1	0.149161
DL	0.179821	17	9	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.179946	17	9	3	4	7	1	1	0	6879	17	1	11.127 	0	0
DL	0.180089	18	0	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.180125	18	0	0	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.180321	18	0	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.180357	18	0	1	4	2	1	1	0	1966	17	1	11.127 	0	0
UL	0.180446	18	0	1	6	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.180589	18	0	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.180696	18	0	2	5	6	1	1	0	5896	17	0	11.127 	0	0.349981
DL	0.180821	18	0	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.180875	18	0	3	4	3	1	1	0	2949	17	0	11.127 	1	0.193762
DL	0.181089	18	1	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.181125	18	1	0	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.181321	18	1	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.181339	18	1	1	4	1	1	1	0	983	17	0	11.127 	0	0.09483
DL	0.181589	18	1	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.181643	18	1	2	5	3	1	1	0	2949	17	1	11.127 	0	0
UL	0.181679	18	1	2	8	2	1	1	0	1966	17	0	11.127 	1	0.149161
DL	0.181821	18	1	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.181875	18	1	3	4	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.182089	18	2	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.182179	18	2	0	5	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.182321	18	2	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.182357	18	2	1	4	2	1	1	0	1966	17	1	11.127 	0	0
UL	0.182411	18	2	1	6	3	1	1	0	2949	17	0	11.127 	1	0.193762
DL	0.182589	18	2	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.182625	18	2	2	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.182821	18	2	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.182839	18	2	3	4	1	1	1	0	983	17	0	11.127 	0	0.09483
DL	0.183089	18	3	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.183143	18	3	0	5	3	1	1	0	2949	17	1	11.127 	0	0
UL	0.183196	18	3	0	8	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.183321	18	3	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.183393	18	3	1	4	4	1	1	0	3929	17	0	11.127 	1	0.276073
DL	0.183589	18	3	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.183679	18	3	2	5	5	1	1	0	4913	17	0	11.127 	1	0.314022
DL	0.183821	18	3	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.183857	18	3	3	4	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.184089	18	4	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.184161	18	4	0	5	4	1	1	0	3929	17	1	11.127 	0	0
DL	0.184321	18	4	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.184411	18	4	1	4	5	1	1	0	4913	17	1	11.127 	0	0
DL	0.184589	18	4	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.184679	18	4	2	5	5	1	1	0	4913	17	0	11.127 	0	0.314022
DL	0.184821	18	4	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.184964	18	4	3	4	8	1	1	0	7859	17	0	11.127 	0	0.446939
DL	0.185089	18	5	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.185196	18	5	0	5	6	1	1	0	5896	17	0	11.127 	0	0.349981
DL	0.185321	18	5	1	1	3	1	1	0	2743	16	0	11.127	0	0
DL	0.185589	18	5	2	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.185625	18	5	2	5	2	1	1	0	1966	17	0	11.127 	0	0.149161
DL	0.185821	18	5	3	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.185893	18	5	3	4	4	1	1	0	3929	17	0	11.127 	1	0.276073
DL	0.186089	18	6	0	1	4	1	1	0	3657	16	0	11.127	0	0
UL	0.186196	18	6	0	5	6	1	1	0	5896	17	0	11.127 	0	0.349981
DL	0.186321	18	6	1	1	3	1	1	0	2743	16	0	11.127	0	0
UL	0.186375	18	6	1	4	3	1	1	0	2949	17	0	11.127 	0	0.193762
DL	0.186589	18	6	2	1	4	1	1	0	3657	16	0	11.127	0	0
